,tweet,gender,profession,ideology_binary,ideology_multiclass
3249,Tienes toda la razón pero Vini tiene que olvidarse y sentenciar con su mejor fútbol lo que ya es una realidad inapelable.,0,1,1,2
3250,¿Serán capaces de hacer frente común @user y @user ?,0,1,1,2
3251,"@user A ver si es usted el que carece de una mínima capacidad de comprensión lectora… En cualquier caso, ¿qué hace leyéndome si tanto le disgusta?. Qué parte de “No me tutee” no he explicado bien. ¿Ve como el problema es suyo?",0,1,1,2
3252,"Por un delito de atentado a la autoridad y lesiones. Como la sentencia está recurrida y no es firme, tampoco ejecutable. Mentir es pecado, querida. Ya lo dijo la ministra Rodríguez.",0,1,1,2
3253,Rodrygo es maravilla. Qué espectáculo de jugador. Qué dosis de madridismo. Qué golazo.,0,1,1,2
3254,"@user Vamos, que no sabemos ni qué, ni cuánto ni cómo.",0,1,1,2
3255,"No voy a pronunciarme sobre el estado lamentable del campo de ayer, los riesgos de lesión que conlleva para cualquier deportista jugar en semejantes condiciones ni, tampoco, sobre el hecho de que se puede ser humilde (o no) jugando en 1ª, 2ª o en el equipo alevín del colegio…",0,1,1,2
3256,"No digamos, ya, cuando uno de ambos es docente en el centro. Tengo material para escribir un libro… y a lo mejor, un día de estos, me animo.",0,1,1,2
3257,@user Mañana me reservo el tema… ¡Hala Madrid!,0,1,1,2
3258,"[POLITICIAN] expulsa del [POLITICAL_PARTY] a Joaquín Leguina. El día de la Constitución. El día de la concordia con la que, al presidente, se le llenaba la boca hace unos meses. El afilado bisturí de Moncloa poniendo en marcha la maquinaria de precisión.",0,1,1,2
3259,"@user Pues lamento no leer lo que me dice… porque sea de quien sea la cuenta, está bloqueada. Gracias!",0,1,1,2
3260,El príncipe de Zamunda bien podría ser el título de la imagen del día…,0,1,1,2
3261,"Hoy he asistido, atónita, a condenas políticas más contundentes por los inaceptables cánticos de un colegio mayor que por los abusos a menores bajo tutela del Estado o lo que está sucediendo con las mujeres en Irán. El nivel del debate público es una auténtica fosa séptica.",0,1,1,2
3262,"@user No sé a quién se refiere. Yo, desde luego, como ninguna de esas cuatro cosas que ha mencionado me doy, en absoluto, por aludida.",0,1,1,2
3263,"A ver si la rebelión que iba a agravar [POLITICIAN] era la de sus propias filas, encabezadas por García Page, y no la de los golpistas con los que pacta. Ojo que el manchego ha lanzado el desafío y al líder de su partido se le están complicando las cositas…",0,1,1,2
3264,"Ni un solo medio de los que hoy se hacen eco de la noticia, ni uno, cita mi exclusiva. Ni uno. Los que luego vienen a dar lecciones de periodismo…",0,1,1,2
3265,"@user Tiene que ser propuesta, como mínimo, por la décima parte de los miembros del Congreso de los Diputados, hoy por hoy 35. También ha de ser constructiva y proponer un nuevo candidato a la Presidencia del Gobierno.",0,1,1,2
3266,"García-Castellón se inclina por seguir investigando el asesinato de Miguel Ángel Blanco pese a las maniobras de la Fiscalía Los detalles, en avance, en @user",0,1,1,2
3267,Lo mejor de la vuelta de @user a @user es que lo ha hecho despojada de todo victimismo. Qué gran ejemplo,0,1,1,2
3268,El bebé ya ha sido localizado y se encuentra en perfecto estado,0,1,1,2
3269,"El nuevo engaño “inmoral” de [POLITICIAN] es que el Estado recaudará más de 30.000 millones extra este año gracias a la inflación. Un sablazo que pagamos las clases medias trabajadoras. Pese a ello, criminaliza con 3.000 millones más a ahorradores y empresas.",0,1,1,2
3270,"@user Un honor formar parte de la familia. Sudor, lágrimas y pasión que, poco a poco, dan sus resultados. Gracias por hacerlo tan fácil y tan bien, director.",0,1,1,2
3271,"Aquí estamos @user a pesar del Gobierno, de la fiebre y de los enemigos del Estado… Pongamos un poco de orden en el caos. ¡Empezamos!",0,1,1,2
3272,"@user El Constitucional, si admite el recurso de amparo del [POLITICAL_PARTY], no está entrando en el fondo de la norma (vía enmiendas) en cuestión porque en esta fase NO se cuestiona la norma en sí. El TC analiza si el acto administrativo parlamentario que dio luz verde a la votación fue correcto.",0,1,1,2
3273,@user ¿Pero eso qué validez jurídica y de aplicación tiene?,0,1,1,2
3274,"@user No. El problema es que tenga gracia o no, que para mí no la tiene, se ha cortado un vídeo para sesgar la opinión de toda una sociedad. Esa manipulación informativa es la que no se puede permitir. Ellas no se lo han tomado de ninguna manera porque son parte activa de la ecuación.",0,1,1,2
3275,No. Esos son los trabajadores fijos discontinuos de la no-reforma laboral del Gobierno.,0,1,1,2
3276,"Esto ya es un despropósito de proporciones bíblicas. El caos institucional, el cambio discrecional y el bloqueo del que bloquea a quien reforma para bloquear… Han perdido el Norte, el Sur, el Este y el Oeste.",0,1,1,2
3277,Lo país ya ha dejado claro a Pablo Iglesias que si quiere que [POLITICIAN] siga gobernando tiene que Sumar [POLITICIAN]. Mensajito demoscópico de Moncloa a la línea de flotación de la Operación [POLITICIAN]. Preparen palomitas.,0,1,1,2
3278,"@user Menos mal que no soy juez. Muchas gracias por su amable, constructivo y elaborado comentario.",0,1,1,2
3279,"Confíen… si hemos podido con Luis Enrique, nos libraremos también de [POLITICIAN].",0,1,1,2
3280,"Feminismo de pico y pala en . Hoy, @user aprueba la Ley @user de Protección a las Personas Huérfanas de Violencia de Género. 👉 Liquida régimen matrimonial y facilita acceso a la herencia. 👉 Beneficios fiscales. 👉 Mejores prestaciones sociales.",1,2,0,1
3281,"La socialdemocracia avanza firme, a pesar de negacionistas, odiadores y buloencuestas. El próximo será tú, @user",1,2,0,1
3282,"LA SOCIALDEMOCRACIA ES HOY LA CENTRALIDAD EN EUROPA @user . España, Alemania, Portugal, Dinamarca, Finlandia… con gobiernos estables, eficaces, que lideran la respuesta justa de Europa a la crisis. Enfrente: los líos de Italia, UK, Hungría… y el [POLITICAL_PARTY].",1,2,0,1
3283,Los diputados y las diputadas que hoy voten pensando en los trabajadores que sufren explotación y precariedad solo tienen una opción: VOTAR SÍ. Lo demás va a tener una explicación imposible.,1,2,0,1
3284,"“[POLITICIAN] prohibirá que políticos como Tezanos presidan el CIS”. (Ahora, si son políticos como Pilar del Castillo, eso es otra cosa)",1,2,0,1
3285,"El partido que redactó la Constitución, dice. Si todas sus verdades son como ésta, no vamos a poder creernos ni sus buenos días…",1,2,0,1
3286,"Nuestro patrimonio, mucho más allá del sol, la playa y la paella…",1,2,0,1
3287,"Aquí @user  hablando clarito, clarito, y llamando a las cosas por su nombre.",1,2,0,1
3288,"Se llama compromiso social, y quien lo ejerce es Pedro Almodóvar. Una vez más.",1,2,0,1
3289,"Que dice [POLITICIAN] en el @user que el @user es conservador porque defiende la [HASHTAG] de la . Que lo moderno para Ciudadanos debe ser multiplicar los putiferios, claro.",1,2,0,1
3290,Esta es la Proposición de Ley que la ultraderecha socia de [POLITICIAN] somete a votación esta tarde en @user . Alentar a los españoles a liarse a tiros con quienes entren indebidamente en su casa….,1,2,0,1
3291,"Enhorabuena, @user . Los [POLITICAL_PARTY] asturianos sois una inspiración constante para todos nosotros.",1,2,0,1
3292,"Ellos, sus comisiones. Nosotros, . Esta semana. 👌Ley de protección de mujeres en clínicas IVE, aprobada. 👌RDL de apoyo a los artistas, convalidado. 👌Ley de telecomunicaciones, aprobada en ponencia. 👌Leyes de arquitectura y rehabilitación, aprobadas en ponencia",1,2,0,1
3293,Ayer:. ✔️Presupuestos sociales para 2023. ✔️Impuestos sobre beneficios extra de energéticas y banca. ✔️Europeización del Código Penal. ¿Y aún hay quien se pregunta por qué vociferan?. [HASHTAG] mejorando la vida de la gente,1,2,0,1
3294,"Ni os molestéis en entrar al trapo de odiadores o envidiosos con el falcon, los filoetarras, las tiranías y otras sandeces. A lo nuestro: subimos las , multiplicamos los , elevamos , protegemos a los , …",1,2,0,1
3295,"Vaya despliegue de la derecha política, económica y mediática para impedir el gravamen a los beneficios extra de las energéticas y los bancos. Ya nos gustaría la mitad de motivación para defender la subida de los salarios o las pensiones….",1,2,0,1
3296,"Otra buena semana parlamentaria en @user para el . 👌Ley Crea y Crece, al BOE. 👌Ley Sector Ferroviario, 264 votos. 👌Ley Juego, 200 votos. 👌Ley Cooperación, 294 votos. 👌Ampliación OTAN, 290 votos. 👌Investigación Kitchen, 191 votos",1,2,0,1
3297,"Gracias, @user y @user por animarnos a redescubrir este verano esa joya extraordinaria de nuestra literatura que es Arturo Barea y su forja.",1,2,0,1
3298,"[POLITICAL_PARTY] presenta Recurso de Inconstitucionalidad contra la , por la igualdad de trato y la no discriminación. ¿Se va entendiendo mejor por qué la derecha política, mediática y judicial bloquea la renovación del Tribunal Constitucional?",1,2,0,1
3299,¿”Falta de comparecencia de Marlaska”?. Impresiona el uso impune de la falsedad y la manipulación por parte de esta derecha…,1,2,0,1
3300,"Para el [POLITICAL_PARTY], el @user es creíble durante los meses en que los encuestados ponen al [POLITICAL_PARTY] por delante. Cuando los encuestados prefieren al @user  el @user es “surrealista”. Y no se cansan de hacer el ridículo…",1,2,0,1
3301,Mi tribuna en @user . Comenzamos un nuevo curso político. Ojalá predomine la política sana. No tiene pinta….,1,2,0,1
3302,Unanimidad en @user y @user para facilitar el voto a los españoles en el exterior. Gracias al trabajo y empuje de F.Bolaños @user Mercedes Cabrera y más…,1,2,0,1
3303,"Ellos, a sus . Nosotros, a nuestras [HASHTAG] para mejorar la vida de la gente. 155 leyes, con pandemia, con volcán, con guerra, con mayoría justita, con una derecha destructiva…. No está mal. Y lo que nos queda por delante….",1,2,0,1
3304,"Lo importante de hoy:. ✔️Mejores empleos, porque se generaliza el contrato fijo. ✔️Mejores salarios, porque prima el convenio sectorial. ✔️Menos despidos, porque hay alternativas. ¿Que la derecha protesta? Pues claro.. Y lo que les queda.",1,2,0,1
3305,Más del [POLITICAL_PARTY] ayer en el @user :. 👉17.12h: 79 diputados del [POLITICAL_PARTY] PRO-ABORTISTA votan a favor de la Ley de apoyo a mujeres en clínicas IVE (9 en contra). 👉17.14h: 88 diputados del [POLITICAL_PARTY] ANTI-ABORTISTA votan contra la Ley de apoyo a mujeres en clínicas IVE. Si de donde no hay…,1,2,0,1
3306,"Sobre , por aclarar. Parte de la derecha demoscópica presenta paneles como si fueran encuestas. La [HASHTAG] pregunta a una muestra aleatoria de españoles. El [HASHTAG] pregunta a un listado de voluntarios que suelen cobrar. Por aquello del",1,2,0,1
3307,"Ya, pero la pasta que se llevó tu hermano de la sanidad pública, ¿cuándo la devuelve?",1,2,0,1
3308,Enhorabuena a Fuenlabrada y a @user por el campañón de toda una ciudad a favor de sus jóvenes. Grande [HASHTAG],1,2,0,1
3309,La política en 2021:. De las 1000 mentiras palmarias de la derecha…. … A las 59 realidades legales del Gobierno @user,1,2,0,1
3310,"Y roban, y roban, y roban, y vuelven a robar .",1,2,0,1
3311,"Un puñado de ex alumnos del Ahúja nos han amenizado el desfile con el sofisticado repertorio de siempre…. Ya son parte de la tradición, como la cabra de la legión…. Si creen que nos estropean la fiesta del , se equivocan….",1,2,0,1
3312,"Hoy es el [HASHTAG]. Dignidad, Libertad y Justicia. El Gobierno de España está trabajando en el II Plan de Derechos Humanos de 🇪🇸. Puedes informarte y colaborar aquí 👇@user .",1,2,0,1
3313,"Además. Ha de saberse que el [POLITICAL_PARTY]. 👉NO HA RECURRIDO ante el TC las reformas en sedición y en malversación. 👉SÍ HA RECURRIDO ante el TC las reformas que acaban con su hegemonía antidemocrática en TC y CGPJ. Conclusión: no les importa ni Cataluña, ni Código Penal… Solo el PODER",1,2,0,1
3314,"Hay otra manera de gobernar, desde luego. Derecha con ultraderecha. Y da miedo.",1,2,0,1
3315,"Mi tribuna en @user . “LA OPOSICIÓN DEL SABOTAJE”. Criticar al Gobierno por su errores es lícito y necesario. Sabotear al país en interés propio es inaceptable, inmoral incluso.",1,2,0,1
3316,"La oposición:. Si dialogamos con los grupos antes de aprobar el Plan de Respuesta a la Guerra, es que el Gobierno no da papeles. Si hubiéramos adelantado los papeles, es que el Gobierno no dialoga e impone unilateralmente su plan. Y así todo…",1,2,0,1
3317,“UNA GUERRA DE OTRO TIEMPO”. @user . Nos creíamos a salvo de tiranos. Y que las guerras nos quedarían siempre lejos. Y que el riesgo nuclear era pura ficción. Y que la razón prevalecería sobre la fuerza. Estábamos equivocados. Ahora hay que reaccionar.,1,2,0,1
3318,"¿Pero no decíais que tramitar reformas de la LOPJ con una Proposición de Ley “sin los informes preceptivos de un Proyecto de Ley” era “inconstitucional”, “inmoral” y “una chapuza” “contra la separación de poderes”?. ¿Dónde están los informes del Consejo Estado, CGPJ, Fiscalía?",1,2,0,1
3319,"Cuando una imagen vale más que mil palabras…. Sobre la oposición a la Ley de . Las palabras hablan de la Transición, pero la imagen muestra la “manifestación” de la Falange franquista.",1,2,0,1
3320,"🔴 31.10.2022 - NOTICIAS CAFETERA. 📺 ¿Sabías que La Cafetera se puede seguir por youtube? ¡Ponte La Cafetera en la tele y desayuna, camina, vive acompañad@!. 👉 👉 Sin tu apoyo no podemos ir por libre",1,1,0,1
